age,age_squared,fnlwgt,educational-num,hours-per-week,capital-gain,capital-loss,log_capital_gain,log_capital_loss,log_capital_net,has_capital_gain,has_capital_loss,has_any_capital,is_prime_age,is_young,is_senior,has_advanced_degree,has_college,hs_or_less,works_overtime,works_extreme,is_part_time,is_professional,is_private,is_self_employed,is_government,is_married,never_married,is_male,is_white,is_usa,age_education_interaction,hours_education_interaction,age_hours_interaction,education_capital_interaction,work_intensity,capital_per_hour,education_age_ratio,hours_age_ratio,capital_net,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,gender_encoded,native-country_encoded,age_bucket_encoded,hours_category_encoded,education_category_encoded,target
40,1600,233130,4,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,160,160,1600,0.0,1.6,0.0,0.0975609756097561,0.975609756097561,0,2,5,2,2,0,4,1,7,2,2,1,0
55,3025,102058,13,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,715,650,2750,0.0,2.75,0.0,0.23214285714285715,0.8928571428571429,0,2,9,2,3,0,4,1,37,4,3,0,1
47,2209,33300,12,45,10520,0,9.261128538808288,0.0,9.261128538808288,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,564,540,2115,111.13354246569946,2.115,228.69565217391303,0.25,0.9375,10520,4,7,4,4,2,4,1,37,3,3,2,1
27,729,173927,10,32,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,270,320,864,0.0,0.864,0.0,0.35714285714285715,1.1428571428571428,0,2,15,4,12,3,3,0,21,1,2,2,0
24,576,147147,13,20,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,312,260,480,0.0,0.48,0.0,0.52,0.8,0,5,9,4,0,1,2,0,37,1,4,0,0
33,1089,324546,10,39,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,330,390,1287,0.0,1.287,0.0,0.29411764705882354,1.1470588235294117,0,2,15,2,6,0,4,1,37,2,2,2,0
23,529,209744,9,38,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,207,342,874,0.0,0.874,0.0,0.375,1.5833333333333333,0,5,11,4,0,1,4,1,37,1,2,2,0
38,1444,273285,7,32,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,266,224,1216,0.0,1.216,0.0,0.1794871794871795,0.8205128205128205,0,2,1,4,9,1,4,0,37,2,2,1,0
36,1296,129573,12,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,432,720,2160,0.0,2.16,0.0,0.32432432432432434,1.6216216216216217,0,2,7,2,11,0,4,1,37,2,1,2,1
21,441,183789,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,189,360,840,0.0,0.84,0.0,0.4090909090909091,1.8181818181818181,0,2,11,4,7,3,4,1,37,1,2,2,0
53,2809,449376,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,477,360,2120,0.0,2.12,0.0,0.16666666666666666,0.7407407407407407,0,2,11,2,10,0,2,1,37,4,2,2,1
49,2401,199029,13,55,0,2415,0.0,7.789868559054706,7.789868559054706,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,637,715,2695,0.0,2.695,-43.125,0.26,1.1,-2415,2,9,2,11,0,4,1,37,3,1,0,1
23,529,224115,13,30,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,299,390,690,0.0,0.69,0.0,0.5416666666666666,1.25,0,2,9,4,9,1,4,0,37,1,4,0,0
40,1600,167081,14,50,3103,0,8.04044688130311,0.0,8.04044688130311,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,560,700,2000,112.56625633824353,2.0,60.84313725490196,0.34146341463414637,1.2195121951219512,3103,4,12,2,11,0,4,1,37,2,3,0,0
50,2500,94081,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,450,360,2000,0.0,2.0,0.0,0.17647058823529413,0.7843137254901961,0,2,11,2,3,0,4,1,37,3,2,2,1
43,1849,262233,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,559,520,1720,0.0,1.72,0.0,0.29545454545454547,0.9090909090909091,0,0,9,0,3,1,4,1,37,3,2,0,1
41,1681,195897,14,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,574,840,2460,0.0,2.46,0.0,0.3333333333333333,1.4285714285714286,0,1,12,2,9,0,4,1,37,3,1,0,0
25,625,109532,8,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,200,320,1000,0.0,1.0,0.0,0.3076923076923077,1.5384615384615385,0,2,2,4,2,3,4,1,37,1,2,1,0
18,324,51255,7,15,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,126,105,270,0.0,0.27,0.0,0.3684210526315789,0.7894736842105263,0,2,1,4,5,3,4,1,37,0,4,1,0
40,1600,191814,13,40,0,1902,0.0,7.551186867296149,7.551186867296149,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,520,520,1600,0.0,1.6,-46.390243902439025,0.3170731707317073,0.975609756097561,-1902,2,9,2,3,0,4,1,37,2,2,0,1
33,1089,194901,9,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,297,405,1485,0.0,1.485,0.0,0.2647058823529412,1.3235294117647058,0,2,11,4,2,1,4,1,37,2,3,2,0
58,3364,185072,13,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,754,520,2320,0.0,2.32,0.0,0.22033898305084745,0.6779661016949152,0,1,9,5,9,4,2,0,21,4,2,0,1
19,361,202951,10,20,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,190,200,380,0.0,0.38,0.0,0.5,1.0,0,2,15,4,5,3,4,1,37,0,4,2,0
20,400,245182,10,10,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,200,100,200,0.0,0.2,0.0,0.47619047619047616,0.47619047619047616,0,2,15,4,0,3,4,0,37,0,4,2,0
25,625,479765,4,45,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,100,180,1125,0.0,1.125,0.0,0.15384615384615385,1.7307692307692308,0,2,5,4,11,2,4,1,12,1,3,1,0
37,1369,102953,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,333,360,1480,0.0,1.48,0.0,0.23684210526315788,1.0526315789473684,0,2,11,2,2,0,4,1,37,2,2,2,0
21,441,154964,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,189,360,840,0.0,0.84,0.0,0.4090909090909091,1.8181818181818181,0,2,11,0,6,2,2,0,37,1,2,2,0
36,1296,128640,10,25,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,360,250,900,0.0,0.9,0.0,0.2702702702702703,0.6756756756756757,0,2,15,2,9,5,4,0,37,2,4,2,0
26,676,216522,13,42,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,338,546,1092,0.0,1.092,0.0,0.48148148148148145,1.5555555555555556,0,1,9,4,9,3,2,0,37,1,3,0,0
60,3600,88055,10,24,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,600,240,1440,0.0,1.44,0.0,0.16393442622950818,0.39344262295081966,0,4,15,2,2,0,4,1,37,4,4,2,0
65,4225,105491,13,40,99999,0,11.512925464970229,0.0,11.512925464970229,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,845,520,2600,149.66803104461297,2.6,2439.0,0.19696969696969696,0.6060606060606061,99999,2,9,2,3,0,4,1,37,5,2,0,1
38,1444,180288,10,60,0,1977,0.0,7.589841512182657,7.589841512182657,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,380,600,2280,0.0,2.28,-32.40983606557377,0.2564102564102564,1.5384615384615385,-1977,2,15,2,11,0,4,1,37,2,1,2,1
31,961,113667,9,25,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,279,225,775,0.0,0.775,0.0,0.28125,0.78125,0,2,11,4,11,4,2,0,37,2,4,2,0
31,961,107417,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,310,400,1240,0.0,1.24,0.0,0.3125,1.25,0,2,15,4,9,1,4,1,37,2,2,2,0
41,1681,213154,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,410,400,1640,0.0,1.64,0.0,0.23809523809523808,0.9523809523809523,0,1,15,2,0,5,2,0,37,3,2,2,0
26,676,242768,13,38,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,338,494,988,0.0,0.988,0.0,0.48148148148148145,1.4074074074074074,0,2,9,4,9,1,4,1,37,1,2,0,0
51,2601,145409,10,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,510,500,2550,0.0,2.55,0.0,0.19230769230769232,0.9615384615384616,0,2,15,2,2,0,4,1,37,4,3,2,1
26,676,109570,10,35,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,260,350,910,0.0,0.91,0.0,0.37037037037037035,1.2962962962962963,0,2,15,5,11,4,4,0,37,1,2,2,0
32,1024,49398,13,40,10520,0,9.261128538808288,0.0,9.261128538808288,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,416,520,1280,120.39467100450774,1.28,256.5853658536585,0.3939393939393939,1.2121212121212122,10520,2,9,5,9,1,4,1,37,2,2,0,1
29,841,57423,9,45,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,261,405,1305,0.0,1.305,0.0,0.3,1.5,0,2,11,2,5,0,4,1,37,1,3,2,0
25,625,193820,14,35,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,350,490,875,0.0,0.875,0.0,0.5384615384615384,1.3461538461538463,0,2,12,4,9,3,4,0,37,1,2,0,0
26,676,121712,9,30,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,234,270,780,0.0,0.78,0.0,0.3333333333333333,1.1111111111111112,0,2,11,4,5,4,4,1,37,1,4,2,0
30,900,207937,15,50,10520,0,9.261128538808288,0.0,9.261128538808288,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,450,750,1500,138.91692808212431,1.5,206.27450980392157,0.4838709677419355,1.6129032258064515,10520,2,14,0,9,1,4,1,37,1,3,3,1
54,2916,185407,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,540,400,2160,0.0,2.16,0.0,0.18181818181818182,0.7272727272727273,0,2,15,2,4,0,4,1,37,4,2,2,0
20,400,227943,9,45,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,180,405,900,0.0,0.9,0.0,0.42857142857142855,2.142857142857143,0,2,11,4,5,3,4,1,37,0,3,2,0
19,361,225294,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,171,360,760,0.0,0.76,0.0,0.45,2.0,0,2,11,4,7,3,2,0,37,0,2,2,0
35,1225,132879,11,40,15024,0,9.617470759403409,0.0,9.617470759403409,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,385,440,1400,105.79217835343749,1.4,366.4390243902439,0.3055555555555556,1.1111111111111112,15024,2,8,2,0,0,4,1,20,2,2,2,1
44,1936,199202,14,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,616,700,2200,0.0,2.2,0.0,0.3111111111111111,1.1111111111111112,0,2,12,2,0,0,4,1,37,3,3,0,0
28,784,192200,13,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,364,520,1120,0.0,1.12,0.0,0.4482758620689655,1.3793103448275863,0,2,9,2,9,0,4,1,37,1,2,0,0
53,2809,216931,10,40,4386,0,8.386400901166214,0.0,8.386400901166214,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,530,400,2120,83.86400901166213,2.12,106.97560975609755,0.18518518518518517,0.7407407407407407,4386,1,15,2,10,0,4,1,37,4,2,2,1
50,2500,279129,14,20,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,700,280,1000,0.0,1.0,0.0,0.27450980392156865,0.39215686274509803,0,4,12,2,3,0,4,1,37,3,4,0,0
34,1156,168906,10,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,340,500,1700,0.0,1.7,0.0,0.2857142857142857,1.4285714285714286,0,4,15,0,0,4,4,0,37,2,3,2,0
51,2601,203435,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,510,400,2040,0.0,2.04,0.0,0.19230769230769232,0.7692307692307693,0,2,15,0,11,4,4,0,20,4,2,2,0
79,6241,142171,4,35,1409,0,7.251344983372214,0.0,7.251344983372214,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,316,140,2765,29.005379933488857,2.765,39.138888888888886,0.05,0.4375,1409,2,5,2,9,0,4,1,37,5,2,1,0
33,1089,361497,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,297,360,1320,0.0,1.32,0.0,0.2647058823529412,1.1764705882352942,0,4,11,4,9,1,4,1,37,2,2,2,0
41,1681,109912,9,50,15024,0,9.617470759403409,0.0,9.617470759403409,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,369,450,2050,86.55723683463067,2.05,294.5882352941176,0.21428571428571427,1.1904761904761905,15024,2,11,2,11,5,4,0,8,3,3,2,1
32,1024,204663,9,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,288,405,1440,0.0,1.44,0.0,0.2727272727272727,1.3636363636363635,0,2,11,4,13,3,4,1,37,2,3,2,0
42,1764,37997,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,546,520,1680,0.0,1.68,0.0,0.3023255813953488,0.9302325581395349,0,0,9,2,3,0,4,1,37,3,2,0,0
28,784,104329,10,50,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,280,500,1400,0.0,1.4,0.0,0.3448275862068966,1.7241379310344827,0,1,15,2,10,0,4,1,37,1,3,2,0
27,729,180758,12,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,324,480,1080,0.0,1.08,0.0,0.42857142857142855,1.4285714285714286,0,2,7,4,11,1,4,1,37,1,2,2,0
21,441,205759,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,189,360,840,0.0,0.84,0.0,0.4090909090909091,1.8181818181818181,0,2,11,4,5,3,4,1,37,1,2,2,0
26,676,120238,13,40,3325,0,8.109525659752872,0.0,8.109525659752872,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,338,520,1040,105.42383357678735,1.04,81.09756097560975,0.48148148148148145,1.4814814814814814,3325,2,9,4,2,1,4,1,37,1,2,0,0
42,1764,196029,13,48,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,546,624,2016,0.0,2.016,0.0,0.3023255813953488,1.1162790697674418,0,2,9,2,13,0,4,1,37,3,3,0,1
49,2401,257764,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,441,360,1960,0.0,1.96,0.0,0.18,0.8,0,3,11,0,3,4,4,0,37,3,2,2,0
33,1089,124052,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,297,360,1320,0.0,1.32,0.0,0.2647058823529412,1.1764705882352942,0,2,11,2,2,0,4,1,37,2,2,2,0
61,3721,48549,10,38,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,610,380,2318,0.0,2.318,0.0,0.16129032258064516,0.6129032258064516,0,2,15,4,3,1,4,1,37,5,2,2,1
41,1681,289403,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,369,360,1640,0.0,1.64,0.0,0.21428571428571427,0.9523809523809523,0,2,11,0,12,1,2,1,37,3,2,2,0
19,361,186717,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,190,400,760,0.0,0.76,0.0,0.5,2.0,0,2,15,4,11,3,4,1,37,0,2,2,0
24,576,73928,11,20,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,264,220,480,0.0,0.48,0.0,0.44,0.8,0,2,8,4,0,3,1,0,37,1,4,2,0
53,2809,258832,9,10,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,477,90,530,0.0,0.53,0.0,0.16666666666666666,0.18518518518518517,0,2,11,4,7,2,1,1,28,4,4,2,0
26,676,187652,12,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,312,480,1040,0.0,1.04,0.0,0.4444444444444444,1.4814814814814814,0,2,7,4,12,3,4,1,37,1,2,2,0
23,529,381679,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,230,400,920,0.0,0.92,0.0,0.4166666666666667,1.6666666666666667,0,2,15,4,12,2,4,0,37,1,2,2,0
38,1444,365907,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,494,520,1520,0.0,1.52,0.0,0.3333333333333333,1.0256410256410255,0,2,9,0,0,4,4,0,37,2,2,0,0
34,1156,342709,14,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,476,560,1360,0.0,1.36,0.0,0.4,1.1428571428571428,0,2,12,2,3,0,4,1,37,2,2,0,0
18,324,243900,9,15,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,162,135,270,0.0,0.27,0.0,0.47368421052631576,0.7894736842105263,0,2,11,4,0,3,4,0,37,0,4,2,0
58,3364,98015,16,32,15024,0,9.617470759403409,0.0,9.617470759403409,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,928,512,1856,153.87953215045454,1.856,455.27272727272725,0.2711864406779661,0.5423728813559322,15024,4,10,2,9,0,4,1,37,4,2,3,1
28,784,107411,13,35,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,364,455,980,0.0,0.98,0.0,0.4482758620689655,1.206896551724138,0,2,9,4,9,1,4,0,37,1,2,0,0
36,1296,111957,10,52,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,360,520,1872,0.0,1.872,0.0,0.2702702702702703,1.4054054054054055,0,4,15,2,3,0,4,1,37,2,1,2,0
23,529,203924,9,70,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,207,630,1610,0.0,1.61,0.0,0.375,2.9166666666666665,0,2,11,4,11,1,4,1,37,1,0,2,0
45,2025,205424,10,65,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,450,650,2925,0.0,2.925,0.0,0.21739130434782608,1.4130434782608696,0,2,15,2,11,0,4,1,37,3,0,2,1
41,1681,109912,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,533,520,1640,0.0,1.64,0.0,0.30952380952380953,0.9523809523809523,0,2,9,4,7,1,4,0,37,3,2,0,0
40,1600,85995,6,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,240,240,1600,0.0,1.6,0.0,0.14634146341463414,0.975609756097561,0,2,0,2,6,0,4,1,37,2,2,1,1
25,625,372728,13,24,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,325,312,600,0.0,0.6,0.0,0.5,0.9230769230769231,0,2,9,4,7,1,2,0,21,1,4,0,0
23,529,200089,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,230,400,920,0.0,0.92,0.0,0.4166666666666667,1.6666666666666667,0,2,15,2,2,2,4,1,7,1,2,2,0
24,576,184975,13,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,312,520,960,0.0,0.96,0.0,0.52,1.6,0,1,9,4,9,1,4,0,37,1,2,0,0
32,1024,206609,13,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,416,780,1920,0.0,1.92,0.0,0.3939393939393939,1.8181818181818181,0,2,9,2,3,0,4,1,37,2,1,0,1
51,2601,263836,9,30,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,459,270,1530,0.0,1.53,0.0,0.17307692307692307,0.5769230769230769,0,2,11,6,5,1,4,1,37,4,4,2,0
20,400,256504,10,6,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,200,60,120,0.0,0.12,0.0,0.47619047619047616,0.2857142857142857,0,2,15,4,11,3,4,0,37,0,4,2,0
37,1369,108366,13,46,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,481,598,1702,0.0,1.702,0.0,0.34210526315789475,1.2105263157894737,0,2,9,4,13,1,4,1,37,2,3,0,0
23,529,259496,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,207,360,920,0.0,0.92,0.0,0.375,1.6666666666666667,0,2,11,4,6,3,4,0,37,1,2,2,0
33,1089,288825,9,84,0,2258,0.0,7.7226775164680035,7.7226775164680035,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,297,756,2772,0.0,2.772,-26.564705882352943,0.2647058823529412,2.4705882352941178,-2258,2,11,0,2,1,4,1,37,2,0,2,0
77,5929,89655,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,693,360,3080,0.0,3.08,0.0,0.11538461538461539,0.5128205128205128,0,2,11,6,0,1,4,0,37,5,2,2,0
41,1681,111891,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,369,360,1640,0.0,1.64,0.0,0.21428571428571427,0.9523809523809523,0,2,11,5,6,2,2,0,37,3,2,2,0
39,1521,245361,10,10,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,390,100,390,0.0,0.39,0.0,0.25,0.25,0,4,15,4,9,3,4,0,37,2,4,2,0
58,3364,102509,6,50,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,348,300,2900,0.0,2.9,0.0,0.1016949152542373,0.847457627118644,0,2,0,0,13,1,2,1,37,4,3,1,0
34,1156,119411,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,306,360,1360,0.0,1.36,0.0,0.2571428571428571,1.1428571428571428,0,1,11,0,10,4,4,1,30,2,2,2,0
49,2401,28171,9,40,4787,0,8.473868066677865,0.0,8.473868066677865,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,441,360,1960,76.26481260010078,1.96,116.7560975609756,0.18,0.8,4787,2,11,0,12,1,4,1,37,3,2,2,1
30,900,48829,9,30,0,1602,0.0,7.3796321526095525,7.3796321526095525,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,270,270,900,0.0,0.9,-51.67741935483871,0.2903225806451613,0.967741935483871,-1602,2,11,4,11,1,4,0,37,1,4,2,0
21,441,153718,10,25,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,210,250,525,0.0,0.525,0.0,0.45454545454545453,1.1363636363636365,0,2,15,4,7,1,1,0,37,1,4,2,0
41,1681,151856,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,369,360,1640,0.0,1.64,0.0,0.21428571428571427,0.9523809523809523,0,2,11,2,10,0,4,1,37,3,2,2,0
51,2601,124963,15,80,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,765,1200,4080,0.0,4.08,0.0,0.28846153846153844,1.5384615384615385,0,4,14,0,9,1,4,1,37,4,0,3,1
63,3969,188914,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,567,360,2520,0.0,2.52,0.0,0.140625,0.625,0,2,11,6,6,2,2,0,13,5,2,2,0
